reading_id,batch_id,storage_id,vehicle_id,timestamp,sensor_id,temperature_c,humidity_percent,light_intensity_lux,switch_status,weight_kg,weight_change_kg,,latitude,longitude,gps_valid,alert_status
READ-000538,MED-2026-003,STR-0003,,2026-06-11T23:45:12.535070,IOT-DHT22-001,24.22,56.1,101.3,CLOSED,,,,,,,
READ-000539,MED-2026-003,STR-0003,,2026-06-12T00:15:12.535070,IOT-MPU6050-001,25.17,48.49,115,CLOSED,,,,,,,
READ-000540,MED-2026-003,STR-0003,,2026-06-12T00:45:12.535070,IOT-MPU6050-001,26.4,65.21,155.9,CLOSED,,,,,,,
READ-000541,MED-2026-003,STR-0003,,2026-06-12T01:15:12.535070,IOT-MPU6050-001,24.73,52.8,104.3,CLOSED,,,,,,,
READ-000542,MED-2026-003,STR-0003,,2026-06-12T01:45:12.535070,IOT-BH1750-001,26.09,60.43,70.3,CLOSED,,,,,,,
READ-000543,MED-2026-003,STR-0003,,2026-06-12T02:15:12.535070,IOT-GPS-001,22.03,62.55,109.4,CLOSED,,,,,,,
READ-000544,MED-2026-003,STR-0003,,2026-06-12T02:45:12.535070,IOT-LIMIT-001,26.03,54.08,72.5,CLOSED,,,,,,,
READ-000545,MED-2026-003,STR-0003,,2026-06-12T03:15:12.535070,IOT-DHT22-001,25.65,67.55,75.4,CLOSED,,,,,,,
READ-000546,MED-2026-003,STR-0003,,2026-06-12T03:45:12.535070,IOT-DHT22-001,26.07,63.84,161.6,CLOSED,,,,,,,
READ-000547,MED-2026-003,STR-0003,,2026-06-12T04:15:12.535070,IOT-MPU6050-001,23.65,52.14,169.8,CLOSED,,,,,,,
READ-000548,MED-2026-003,STR-0003,,2026-06-12T04:45:12.535070,IOT-LIMIT-001,20.67,64.5,90.2,CLOSED,,,,,,,
READ-000549,MED-2026-003,STR-0003,,2026-06-12T05:15:12.535070,IOT-DHT22-001,22.27,60.55,58.4,CLOSED,,,,,,,
READ-000550,MED-2026-003,STR-0003,,2026-06-12T05:45:12.535070,IOT-DHT22-001,22.59,60.07,99.2,CLOSED,,,,,,,
READ-000551,MED-2026-003,STR-0003,,2026-06-12T06:15:12.535070,IOT-BH1750-001,26.09,59.57,89.1,CLOSED,,,,,,,
READ-000552,MED-2026-003,STR-0003,,2026-06-12T06:45:12.535070,IOT-HX711-001,21.36,49.97,150.5,CLOSED,,,,,,,
READ-000553,MED-2026-003,STR-0003,,2026-06-12T07:15:12.535070,IOT-GPS-001,21.64,49.49,99.4,CLOSED,,,,,,,
READ-000554,MED-2026-003,STR-0003,,2026-06-12T07:45:12.535070,IOT-DHT22-001,26.6,52.75,113.4,CLOSED,,,,,,,
READ-000555,MED-2026-003,STR-0003,,2026-06-12T08:15:12.535070,IOT-DHT22-001,27.02,61.64,94.7,CLOSED,,,,,,,
READ-000556,MED-2026-003,STR-0003,,2026-06-12T08:45:12.535070,IOT-LIMIT-001,23.77,58.73,109.4,CLOSED,,,,,,,
READ-000557,MED-2026-003,STR-0003,,2026-06-12T09:15:12.535070,IOT-GPS-001,24.9,54.01,76.8,CLOSED,,,,,,,
READ-000558,MED-2026-003,STR-0003,,2026-06-12T09:45:12.535070,IOT-GPS-001,25.51,48.8,125,CLOSED,,,,,,,
READ-000559,MED-2026-003,STR-0003,,2026-06-12T10:15:12.535070,IOT-HX711-001,22.31,43.36,76.2,CLOSED,,,,,,,
READ-000560,MED-2026-003,STR-0003,,2026-06-12T10:45:12.535070,IOT-LIMIT-001,25.07,55.88,120.1,CLOSED,,,,,,,
READ-000561,MED-2026-003,STR-0003,,2026-06-12T11:15:12.535070,IOT-HX711-001,23.93,62.59,81.9,CLOSED,,,,,,,
READ-000562,MED-2026-003,STR-0003,,2026-06-12T11:45:12.535070,IOT-LIMIT-001,26.63,53.77,144.3,CLOSED,,,,,,,
READ-000563,MED-2026-003,STR-0003,,2026-06-12T12:15:12.535070,IOT-MPU6050-001,24.1,52.57,157.9,CLOSED,,,,,,,
READ-000564,MED-2026-003,STR-0003,,2026-06-12T12:45:12.535070,IOT-MPU6050-001,24.79,48.84,168.4,CLOSED,,,,,,,
READ-000565,MED-2026-003,STR-0003,,2026-06-12T13:15:12.535070,IOT-MPU6050-001,28.63,47.26,133.5,CLOSED,,,,,,,
READ-000566,MED-2026-003,STR-0003,,2026-06-12T13:45:12.535070,IOT-DHT22-001,26.17,59.47,118.2,CLOSED,,,,,,,
READ-000567,MED-2026-003,STR-0003,,2026-06-12T14:15:12.535070,IOT-GPS-001,23.2,62.15,94.6,CLOSED,,,,,,,
READ-000568,MED-2026-003,STR-0003,,2026-06-12T14:45:12.535070,IOT-LIMIT-001,24.66,43.17,153.1,CLOSED,,,,,,,
READ-000569,MED-2026-003,STR-0003,,2026-06-12T15:15:12.535070,IOT-GPS-001,23.1,70.03,128,CLOSED,,,,,,,
READ-000570,MED-2026-003,STR-0003,,2026-06-12T15:45:12.535070,IOT-DHT22-001,23.76,48.94,159.3,CLOSED,,,,,,,
READ-000571,MED-2026-003,STR-0003,,2026-06-12T16:15:12.535070,IOT-GPS-001,23.27,54.48,119.2,CLOSED,,,,,,,
READ-000572,MED-2026-003,STR-0003,,2026-06-12T16:45:12.535070,IOT-LIMIT-001,25.02,47.45,161.8,CLOSED,,,,,,,
READ-000573,MED-2026-003,STR-0003,,2026-06-12T17:15:12.535070,IOT-MPU6050-001,27.13,52.64,95.6,CLOSED,,,,,,,
READ-000574,MED-2026-003,STR-0003,,2026-06-12T17:45:12.535070,IOT-LIMIT-001,26.62,51.58,148.4,CLOSED,,,,,,,
READ-000575,MED-2026-003,STR-0003,,2026-06-12T18:15:12.535070,IOT-HX711-001,26.28,66.14,111.8,CLOSED,,,,,,,
READ-000576,MED-2026-003,STR-0003,,2026-06-12T18:45:12.535070,IOT-BH1750-001,22.75,55.43,75.7,CLOSED,,,,,,,
READ-000577,MED-2026-003,STR-0003,,2026-06-12T19:15:12.535070,IOT-LIMIT-001,22.3,55.56,141.5,CLOSED,,,,,,,
READ-000578,MED-2026-003,STR-0003,,2026-06-12T19:45:12.535070,IOT-LIMIT-001,22.87,52.54,143,CLOSED,,,,,,,
READ-000579,MED-2026-003,STR-0003,,2026-06-12T20:15:12.535070,IOT-DHT22-001,28.17,54.12,155.6,CLOSED,,,,,,,
READ-000580,MED-2026-003,STR-0003,,2026-06-12T20:45:12.535070,IOT-HX711-001,29.37,62.3,118.3,CLOSED,,,,,,,
READ-000581,MED-2026-003,STR-0003,,2026-06-12T21:15:12.535070,IOT-GPS-001,25.2,51.96,107.9,CLOSED,,,,,,,
READ-000582,MED-2026-003,STR-0003,,2026-06-12T21:45:12.535070,IOT-MPU6050-001,26.65,59.68,186.7,CLOSED,,,,,,,
READ-000583,MED-2026-003,STR-0003,,2026-06-12T22:15:12.535070,IOT-LIMIT-001,22.89,62.89,125,CLOSED,,,,,,,
READ-000584,MED-2026-003,STR-0003,,2026-06-12T22:45:12.535070,IOT-BH1750-001,27.72,63.89,154.3,CLOSED,,,,,,,
READ-000585,MED-2026-003,STR-0003,,2026-06-12T23:15:12.535070,IOT-BH1750-001,23.81,61.92,175.6,CLOSED,,,,,,,
READ-000586,MED-2026-003,STR-0003,,2026-06-12T23:45:12.535070,IOT-GPS-001,25.15,53.85,121.5,CLOSED,,,,,,,
READ-000587,MED-2026-003,STR-0003,,2026-06-13T00:15:12.535070,IOT-DHT22-001,25.92,63.99,123.2,CLOSED,,,,,,,
READ-000588,MED-2026-003,STR-0003,,2026-06-13T00:45:12.535070,IOT-DHT22-001,24.44,53.58,130,CLOSED,,,,,,,
READ-000589,MED-2026-003,STR-0003,,2026-06-13T01:15:12.535070,IOT-LIMIT-001,23.05,59.68,124.1,CLOSED,,,,,,,
READ-000590,MED-2026-003,STR-0003,,2026-06-13T01:45:12.535070,IOT-LIMIT-001,21.55,54.82,97,CLOSED,,,,,,,
READ-000591,MED-2026-003,STR-0003,,2026-06-13T02:15:12.535070,IOT-LIMIT-001,26.1,63.44,108.7,CLOSED,,,,,,,
READ-000592,MED-2026-003,STR-0003,,2026-06-13T02:45:12.535070,IOT-MPU6050-001,30.65,65.19,130.8,CLOSED,,,,,,,
READ-000593,MED-2026-003,STR-0003,,2026-06-13T03:15:12.535070,IOT-LIMIT-001,23.26,70.93,160.6,CLOSED,,,,,,,
READ-000594,MED-2026-003,STR-0003,,2026-06-13T03:45:12.535070,IOT-BH1750-001,24.25,59.75,106.3,CLOSED,,,,,,,
READ-000595,MED-2026-003,STR-0003,,2026-06-13T04:15:12.535070,IOT-BH1750-001,22.29,54.5,137.3,CLOSED,,,,,,,
READ-000596,MED-2026-003,STR-0003,,2026-06-13T04:45:12.535070,IOT-HX711-001,26.21,63.4,108.1,CLOSED,,,,,,,
READ-000597,MED-2026-003,STR-0003,,2026-06-13T05:15:12.535070,IOT-BH1750-001,25.72,52.74,162.9,CLOSED,,,,,,,
READ-000598,MED-2026-003,STR-0003,,2026-06-13T05:45:12.535070,IOT-BH1750-001,26.07,55.39,99,CLOSED,,,,,,,
READ-000599,MED-2026-003,STR-0003,,2026-06-13T06:15:12.535070,IOT-BH1750-001,24.68,62,120,CLOSED,,,,,,,
READ-000600,MED-2026-003,STR-0003,,2026-06-13T06:45:12.535070,IOT-LIMIT-001,24.86,67.45,82.5,CLOSED,,,,,,,
READ-000601,MED-2026-003,STR-0003,,2026-06-13T07:15:12.535070,IOT-GPS-001,25.4,61.83,94.8,CLOSED,,,,,,,
READ-000602,MED-2026-003,STR-0003,,2026-06-13T07:45:12.535070,IOT-BH1750-001,27.51,45.78,139.4,CLOSED,,,,,,,
READ-000603,MED-2026-003,STR-0003,,2026-06-13T08:15:12.535070,IOT-HX711-001,24.17,59.97,93.5,CLOSED,,,,,,,
READ-000604,MED-2026-003,STR-0003,,2026-06-13T08:45:12.535070,IOT-DHT22-001,29.03,59.42,135.2,CLOSED,,,,,,,
READ-000605,MED-2026-003,STR-0003,,2026-06-13T09:15:12.535070,IOT-BH1750-001,25.25,54.44,167.3,CLOSED,,,,,,,
READ-000606,MED-2026-003,STR-0003,,2026-06-13T09:45:12.535070,IOT-HX711-001,24.02,57.31,152,CLOSED,,,,,,,
READ-000607,MED-2026-003,STR-0003,,2026-06-13T10:15:12.535070,IOT-BH1750-001,25.87,48.43,93.2,CLOSED,,,,,,,
READ-000608,MED-2026-003,STR-0003,,2026-06-13T10:45:12.535070,IOT-LIMIT-001,21.5,71.35,161.6,CLOSED,,,,,,,
READ-000609,MED-2026-003,STR-0003,,2026-06-13T11:15:12.535070,IOT-DHT22-001,26.41,54.17,107.6,CLOSED,,,,,,,
READ-000610,MED-2026-003,STR-0003,,2026-06-13T11:45:12.535070,IOT-DHT22-001,24.39,64.35,142.6,CLOSED,,,,,,,
READ-000611,MED-2026-003,STR-0003,,2026-06-13T12:15:12.535070,IOT-DHT22-001,28.46,60.08,55.7,CLOSED,,,,,,,
READ-000612,MED-2026-003,STR-0003,,2026-06-13T12:45:12.535070,IOT-HX711-001,26.49,43.45,63.8,CLOSED,,,,,,,
READ-000613,MED-2026-003,STR-0003,,2026-06-13T13:15:12.535070,IOT-MPU6050-001,20.02,40.26,173.4,CLOSED,,,,,,,
READ-000614,MED-2026-003,STR-0003,,2026-06-13T13:45:12.535070,IOT-LIMIT-001,23.6,62.85,120.9,CLOSED,,,,,,,
READ-000615,MED-2026-003,STR-0003,,2026-06-13T14:15:12.535070,IOT-HX711-001,22.99,54.78,163.2,CLOSED,,,,,,,
READ-000616,MED-2026-003,STR-0003,,2026-06-13T14:45:12.535070,IOT-GPS-001,23.63,53.96,44,CLOSED,,,,,,,
READ-000617,MED-2026-003,STR-0003,,2026-06-13T15:15:12.535070,IOT-DHT22-001,26.54,54.36,129.8,CLOSED,,,,,,,
READ-000618,MED-2026-003,STR-0003,,2026-06-13T15:45:12.535070,IOT-GPS-001,26.72,63.32,143.9,CLOSED,,,,,,,
READ-000619,MED-2026-003,STR-0003,,2026-06-13T16:15:12.535070,IOT-MPU6050-001,24.82,57.72,123,CLOSED,,,,,,,
READ-000620,MED-2026-003,STR-0003,,2026-06-13T16:45:12.535070,IOT-BH1750-001,23.37,54.42,146.4,CLOSED,,,,,,,
READ-000621,MED-2026-003,STR-0003,,2026-06-13T17:15:12.535070,IOT-BH1750-001,26.14,61.78,164.6,CLOSED,,,,,,,
READ-000622,MED-2026-003,STR-0003,,2026-06-13T17:45:12.535070,IOT-HX711-001,24.05,39.16,107.5,CLOSED,,,,,,,
READ-000623,MED-2026-003,STR-0003,,2026-06-13T18:15:12.535070,IOT-LIMIT-001,26.25,57.17,142.5,CLOSED,,,,,,,
READ-000624,MED-2026-003,STR-0003,,2026-06-13T18:45:12.535070,IOT-DHT22-001,22.37,54.82,87.1,CLOSED,,,,,,,
READ-000625,MED-2026-003,STR-0003,,2026-06-13T19:15:12.535070,IOT-GPS-001,27.57,74.53,127.5,CLOSED,,,,,,,
READ-000626,MED-2026-003,STR-0003,,2026-06-13T19:45:12.535070,IOT-BH1750-001,23.56,65.3,110.4,CLOSED,,,,,,,
READ-000627,MED-2026-003,STR-0003,,2026-06-13T20:15:12.535070,IOT-GPS-001,22.9,57.06,125.6,CLOSED,,,,,,,
READ-000628,MED-2026-003,STR-0003,,2026-06-13T20:45:12.535070,IOT-LIMIT-001,22.13,56.62,153.4,CLOSED,,,,,,,
READ-000629,MED-2026-003,STR-0003,,2026-06-13T21:15:12.535070,IOT-HX711-001,24.44,54.52,86,CLOSED,,,,,,,
READ-000630,MED-2026-003,STR-0003,,2026-06-13T21:45:12.535070,IOT-DHT22-001,25.59,65.57,112.4,CLOSED,,,,,,,
READ-000631,MED-2026-003,STR-0003,,2026-06-13T22:15:12.535070,IOT-MPU6050-001,26.63,54.36,143,CLOSED,,,,,,,
READ-000632,MED-2026-003,STR-0003,,2026-06-13T22:45:12.535070,IOT-MPU6050-001,27.87,61.6,154.5,CLOSED,,,,,,,
READ-000633,MED-2026-003,STR-0003,,2026-06-13T23:15:12.535070,IOT-DHT22-001,23.23,47.18,158.8,CLOSED,,,,,,,
READ-000634,MED-2026-003,STR-0003,,2026-06-13T23:45:12.535070,IOT-HX711-001,27.16,56.17,160.4,CLOSED,,,,,,,
READ-000635,MED-2026-003,STR-0003,,2026-06-14T00:15:12.535070,IOT-HX711-001,29.95,59.95,152.5,CLOSED,,,,,,,
READ-000636,MED-2026-003,STR-0003,,2026-06-14T00:45:12.535070,IOT-MPU6050-001,24.93,47.98,91.8,CLOSED,,,,,,,
READ-000637,MED-2026-003,STR-0003,,2026-06-14T01:15:12.535070,IOT-BH1750-001,28.15,68.17,61.5,CLOSED,,,,,,,
READ-000638,MED-2026-003,STR-0003,,2026-06-14T01:45:12.535070,IOT-DHT22-001,23.99,57.55,130.2,CLOSED,,,,,,,
READ-000639,MED-2026-003,STR-0003,,2026-06-14T02:15:12.535070,IOT-LIMIT-001,25.81,57.71,121.4,CLOSED,,,,,,,
READ-000640,MED-2026-003,STR-0003,,2026-06-14T02:45:12.535070,IOT-MPU6050-001,25.13,67.5,130.9,CLOSED,,,,,,,
READ-000641,MED-2026-003,STR-0003,,2026-06-14T03:15:12.535070,IOT-HX711-001,27.58,51.41,171.4,CLOSED,,,,,,,
READ-000642,MED-2026-003,STR-0003,,2026-06-14T03:45:12.535070,IOT-HX711-001,24.61,56.68,146.3,CLOSED,,,,,,,
READ-000643,MED-2026-003,STR-0003,,2026-06-14T04:15:12.535070,IOT-DHT22-001,27.95,58.92,103.6,CLOSED,,,,,,,
READ-000644,MED-2026-003,STR-0003,,2026-06-14T04:45:12.535070,IOT-DHT22-001,21.24,54.43,53,CLOSED,,,,,,,
READ-000645,MED-2026-003,STR-0003,,2026-06-14T05:15:12.535070,IOT-HX711-001,28.44,62.82,183.1,CLOSED,,,,,,,
READ-000646,MED-2026-003,STR-0003,,2026-06-14T05:45:12.535070,IOT-GPS-001,25.51,57.51,106.9,CLOSED,,,,,,,
READ-000647,MED-2026-003,STR-0003,,2026-06-14T06:15:12.535070,IOT-DHT22-001,24.19,64.16,161.9,CLOSED,,,,,,,
READ-000648,MED-2026-003,STR-0003,,2026-06-14T06:45:12.535070,IOT-LIMIT-001,27.61,42.88,196.4,CLOSED,,,,,,,
READ-000649,MED-2026-003,STR-0003,,2026-06-14T07:15:12.535070,IOT-BH1750-001,25.84,61.08,96.5,CLOSED,,,,,,,
READ-000650,MED-2026-003,STR-0003,,2026-06-14T07:45:12.535070,IOT-MPU6050-001,26.52,47.33,48.9,CLOSED,,,,,,,
READ-000651,MED-2026-003,STR-0003,,2026-06-14T08:15:12.535070,IOT-LIMIT-001,25.02,60.21,60.2,CLOSED,,,,,,,
READ-000652,MED-2026-003,STR-0003,,2026-06-14T08:45:12.535070,IOT-HX711-001,29.4,54.66,145.2,CLOSED,,,,,,,
READ-000653,MED-2026-003,STR-0003,,2026-06-14T09:15:12.535070,IOT-DHT22-001,28.82,68.03,154.8,CLOSED,,,,,,,
READ-000654,MED-2026-003,STR-0003,,2026-06-14T09:45:12.535070,IOT-MPU6050-001,26.33,59.68,116.5,CLOSED,,,,,,,
READ-000655,MED-2026-003,STR-0003,,2026-06-14T10:15:12.535070,IOT-MPU6050-001,24.03,57.48,99.4,CLOSED,,,,,,,
READ-000656,MED-2026-003,STR-0003,,2026-06-14T10:45:12.535070,IOT-BH1750-001,23.71,74.46,77.7,CLOSED,,,,,,,
READ-000657,MED-2026-003,STR-0003,,2026-06-14T11:15:12.535070,IOT-GPS-001,26.03,69.61,145.5,CLOSED,,,,,,,
READ-000658,MED-2026-003,STR-0003,,2026-06-14T11:45:12.535070,IOT-LIMIT-001,26.64,52.8,100.5,CLOSED,,,,,,,
READ-000659,MED-2026-003,STR-0003,,2026-06-14T12:15:12.535070,IOT-BH1750-001,22.93,48.98,84.2,CLOSED,,,,,,,
READ-000660,MED-2026-003,STR-0003,,2026-06-14T12:45:12.535070,IOT-LIMIT-001,25.09,61.03,126.8,CLOSED,,,,,,,
READ-000661,MED-2026-003,STR-0003,,2026-06-14T13:15:12.535070,IOT-HX711-001,22.23,54.04,153.4,CLOSED,,,,,,,
READ-000662,MED-2026-003,STR-0003,,2026-06-14T13:45:12.535070,IOT-DHT22-001,25.19,52.86,86.7,CLOSED,,,,,,,
READ-000663,MED-2026-003,STR-0003,,2026-06-14T14:15:12.535070,IOT-HX711-001,24.71,63.82,151.8,CLOSED,,,,,,,
READ-000664,MED-2026-003,STR-0003,,2026-06-14T14:45:12.535070,IOT-GPS-001,26.48,61.64,95.9,CLOSED,,,,,,,
READ-000665,MED-2026-003,STR-0003,,2026-06-14T15:15:12.535070,IOT-BH1750-001,26.74,49.86,101.2,CLOSED,,,,,,,
READ-000666,MED-2026-003,STR-0003,,2026-06-14T15:45:12.535070,IOT-LIMIT-001,24.99,55.43,117.9,CLOSED,,,,,,,
READ-000667,MED-2026-003,STR-0003,,2026-06-14T16:15:12.535070,IOT-GPS-001,27.71,46.82,74.8,CLOSED,,,,,,,
READ-000668,MED-2026-003,STR-0003,,2026-06-14T16:45:12.535070,IOT-BH1750-001,25.11,60.36,71.3,CLOSED,,,,,,,
READ-000669,MED-2026-003,STR-0003,,2026-06-14T17:15:12.535070,IOT-GPS-001,23.27,62.07,113.4,CLOSED,,,,,,,
READ-000670,MED-2026-003,STR-0003,,2026-06-14T17:45:12.535070,IOT-DHT22-001,23.31,55.26,134.7,CLOSED,,,,,,,
READ-000671,MED-2026-003,STR-0003,,2026-06-14T18:15:12.535070,IOT-GPS-001,25.44,57.31,117.3,CLOSED,,,,,,,
READ-000672,MED-2026-003,STR-0003,,2026-06-14T18:45:12.535070,IOT-DHT22-001,28.89,55.5,81.1,CLOSED,,,,,,,
READ-000673,MED-2026-003,STR-0003,,2026-06-14T19:15:12.535070,IOT-DHT22-001,25.1,79.39,103.9,CLOSED,,,,,,,
READ-000674,MED-2026-003,STR-0003,,2026-06-14T19:45:12.535070,IOT-GPS-001,23.12,41.72,82.7,CLOSED,,,,,,,
READ-000675,MED-2026-003,STR-0003,,2026-06-14T20:15:12.535070,IOT-DHT22-001,25.18,64.65,165.9,CLOSED,,,,,,,
READ-000676,MED-2026-003,STR-0003,,2026-06-14T20:45:12.535070,IOT-HX711-001,27.37,66.33,135.4,CLOSED,,,,,,,
READ-000677,MED-2026-003,STR-0003,,2026-06-14T21:15:12.535070,IOT-MPU6050-001,24.18,55.7,126.8,CLOSED,,,,,,,
READ-000678,MED-2026-003,STR-0003,,2026-06-14T21:45:12.535070,IOT-BH1750-001,24.47,50.73,70.3,CLOSED,,,,,,,
READ-000679,MED-2026-003,STR-0003,,2026-06-14T22:15:12.535070,IOT-DHT22-001,23.12,59.61,120,CLOSED,,,,,,,
READ-000680,MED-2026-003,STR-0003,,2026-06-14T22:45:12.535070,IOT-HX711-001,25.02,47.21,98.4,CLOSED,,,,,,,
READ-000681,MED-2026-003,STR-0003,,2026-06-14T23:15:12.535070,IOT-GPS-001,27.65,70.04,111.5,CLOSED,,,,,,,
READ-000682,MED-2026-003,STR-0003,,2026-06-14T23:45:12.535070,IOT-HX711-001,27.51,62.06,78,CLOSED,,,,,,,
READ-000683,MED-2026-003,STR-0003,,2026-06-15T00:15:12.535070,IOT-MPU6050-001,24.75,53.48,117.4,CLOSED,,,,,,,
READ-000684,MED-2026-003,STR-0003,,2026-06-15T00:45:12.535070,IOT-BH1750-001,24.66,58.82,122.4,CLOSED,,,,,,,
READ-000685,MED-2026-003,STR-0003,,2026-06-15T01:15:12.535070,IOT-HX711-001,25.35,59.23,145,CLOSED,,,,,,,
READ-000686,MED-2026-003,STR-0003,,2026-06-15T01:45:12.535070,IOT-MPU6050-001,25.59,53.11,156.7,CLOSED,,,,,,,
READ-000687,MED-2026-003,STR-0003,,2026-06-15T02:15:12.535070,IOT-MPU6050-001,22.15,52.91,163.9,CLOSED,,,,,,,
READ-000688,MED-2026-003,STR-0003,,2026-06-15T02:45:12.535070,IOT-HX711-001,23.27,57.14,141.9,CLOSED,,,,,,,
READ-000689,MED-2026-003,STR-0003,,2026-06-15T03:15:12.535070,IOT-DHT22-001,25.67,62.46,127.2,CLOSED,,,,,,,
READ-000690,MED-2026-003,STR-0003,,2026-06-15T03:45:12.535070,IOT-LIMIT-001,23.57,52,68.7,CLOSED,,,,,,,
READ-000691,MED-2026-003,STR-0003,,2026-06-15T04:15:12.535070,IOT-HX711-001,24.4,47.4,113.1,CLOSED,,,,,,,
READ-000692,MED-2026-003,STR-0003,,2026-06-15T04:45:12.535070,IOT-MPU6050-001,25.03,58.31,94.1,CLOSED,,,,,,,
READ-000693,MED-2026-003,STR-0003,,2026-06-15T05:15:12.535070,IOT-GPS-001,23.44,55.35,144.4,CLOSED,,,,,,,
READ-000694,MED-2026-003,STR-0003,,2026-06-15T05:45:12.535070,IOT-MPU6050-001,25.33,55.36,109.5,CLOSED,,,,,,,
READ-000695,MED-2026-003,STR-0003,,2026-06-15T06:15:12.535070,IOT-LIMIT-001,25.84,59.04,126.9,CLOSED,,,,,,,
READ-000696,MED-2026-003,STR-0003,,2026-06-15T06:45:12.535070,IOT-MPU6050-001,24.83,60.98,89.8,CLOSED,,,,,,,
READ-000697,MED-2026-003,STR-0003,,2026-06-15T07:15:12.535070,IOT-BH1750-001,24.29,55.58,135.9,CLOSED,,,,,,,
READ-000698,MED-2026-003,STR-0003,,2026-06-15T07:45:12.535070,IOT-BH1750-001,26.28,60.78,62.2,CLOSED,,,,,,,
READ-000699,MED-2026-003,STR-0003,,2026-06-15T08:15:12.535070,IOT-DHT22-001,24.45,61.6,115.7,CLOSED,,,,,,,
READ-000700,MED-2026-003,STR-0003,,2026-06-15T08:45:12.535070,IOT-BH1750-001,25.11,57.56,105.6,CLOSED,,,,,,,
READ-000701,MED-2026-003,STR-0003,,2026-06-15T09:15:12.535070,IOT-DHT22-001,26.61,60.22,211.5,CLOSED,,,,,,,
READ-000702,MED-2026-003,STR-0003,,2026-06-15T09:45:12.535070,IOT-LIMIT-001,21.76,56.26,167,CLOSED,,,,,,,
READ-000703,MED-2026-003,STR-0003,,2026-06-15T10:15:12.535070,IOT-BH1750-001,27.04,56.89,74.9,CLOSED,,,,,,,
READ-000704,MED-2026-003,STR-0003,,2026-06-15T10:45:12.535070,IOT-HX711-001,23.03,64.29,148.9,CLOSED,,,,,,,
READ-000705,MED-2026-003,STR-0003,,2026-06-15T11:15:12.535070,IOT-HX711-001,28.88,59.72,115.8,CLOSED,,,,,,,
READ-000706,MED-2026-003,STR-0003,,2026-06-15T11:45:12.535070,IOT-MPU6050-001,25.78,61.88,147.7,CLOSED,,,,,,,
READ-000707,MED-2026-003,STR-0003,,2026-06-15T12:15:12.535070,IOT-BH1750-001,27.42,57.68,174,CLOSED,,,,,,,
READ-000708,MED-2026-003,STR-0003,,2026-06-15T12:45:12.535070,IOT-BH1750-001,22.35,53.72,97,CLOSED,,,,,,,
READ-000709,MED-2026-003,STR-0003,,2026-06-15T13:15:12.535070,IOT-LIMIT-001,24.86,53.97,117.4,CLOSED,,,,,,,
READ-000710,MED-2026-003,STR-0003,,2026-06-15T13:45:12.535070,IOT-GPS-001,24.79,59.68,92.7,CLOSED,,,,,,,
READ-000711,MED-2026-003,STR-0003,,2026-06-15T14:15:12.535070,IOT-DHT22-001,23.41,58.56,90.3,CLOSED,,,,,,,
READ-000712,MED-2026-003,STR-0003,,2026-06-15T14:45:12.535070,IOT-GPS-001,27.17,63.63,169.1,CLOSED,,,,,,,
READ-000713,MED-2026-003,STR-0003,,2026-06-15T15:15:12.535070,IOT-MPU6050-001,23.88,65.23,131.8,CLOSED,,,,,,,
READ-000714,MED-2026-003,STR-0003,,2026-06-15T15:45:12.535070,IOT-LIMIT-001,22.79,63.88,128.1,CLOSED,,,,,,,
READ-000715,MED-2026-003,STR-0003,,2026-06-15T16:15:12.535070,IOT-LIMIT-001,25.24,59.12,194.5,CLOSED,,,,,,,
READ-000716,MED-2026-003,STR-0003,,2026-06-15T16:45:12.535070,IOT-GPS-001,25.03,59.08,83.9,CLOSED,,,,,,,
READ-000717,MED-2026-003,STR-0003,,2026-06-15T17:15:12.535070,IOT-DHT22-001,25.03,57,134.4,CLOSED,,,,,,,
READ-000718,MED-2026-003,STR-0003,,2026-06-15T17:45:12.535070,IOT-DHT22-001,22.81,54.43,165.4,CLOSED,,,,,,,
READ-000719,MED-2026-003,STR-0003,,2026-06-15T18:15:12.535070,IOT-GPS-001,22.16,70.48,155.3,CLOSED,,,,,,,
READ-000720,MED-2026-003,STR-0003,,2026-06-15T18:45:12.535070,IOT-GPS-001,27,45.9,95.9,CLOSED,,,,,,,
READ-000721,MED-2026-004,STR-0004,,2026-06-12T17:07:36.829767,IOT-GPS-001,28.15,70,115.2,CLOSED,,,,,,,
READ-000722,MED-2026-004,STR-0004,,2026-06-12T17:37:36.829767,IOT-HX711-001,23.16,60.93,80.4,CLOSED,,,,,,,
READ-000723,MED-2026-004,STR-0004,,2026-06-12T18:07:36.829767,IOT-HX711-001,24.26,63.92,102.6,CLOSED,,,,,,,
READ-000724,MED-2026-004,STR-0004,,2026-06-12T18:37:36.829767,IOT-GPS-001,24.7,59.31,150.3,CLOSED,,,,,,,
READ-000725,MED-2026-004,STR-0004,,2026-06-12T19:07:36.829767,IOT-MPU6050-001,24.97,50.68,126.8,CLOSED,,,,,,,
READ-000726,MED-2026-004,STR-0004,,2026-06-12T19:37:36.829767,IOT-GPS-001,24.07,61.26,101.2,CLOSED,,,,,,,
READ-000727,MED-2026-004,STR-0004,,2026-06-12T20:07:36.829767,IOT-LIMIT-001,21.35,54.04,141.2,CLOSED,,,,,,,
READ-000728,MED-2026-004,STR-0004,,2026-06-12T20:37:36.829767,IOT-GPS-001,27.84,57.12,164.6,CLOSED,,,,,,,
